Categorie,Sous_categorie,Produit_process,Unite,Type_prestation,Prestation,Emissions_CO2
Plomberie,Equipements divers,Tablier baignoire type Wedi + faience et trappe de visite,m²,composée,Fourniture matériaux neufs,119.62
Plomberie,Equipements divers,Tablier baignoire type Wedi + faience et trappe de visite,m²,composée,Pose matériaux neufs,15.17
Plomberie,Equipements divers,Tablier baignoire type Wedi + faience et trappe de visite,m²,composée,Pose + fourniture,134.79
Plomberie,Equipements divers,Tablier baignoire type Wedi + faience et trappe de visite,m²,composée,Dépose + fourniture + pose,142.41
Plomberie,Equipements divers,Trappe de visite simple baignoire (y/c toutes sujétions),m²,simple,Dépose matériaux sinistrés,4.34
Plomberie,Equipements divers,Trappe de visite simple baignoire (y/c toutes sujétions),m²,simple,Fourniture matériaux neufs,81.26
Plomberie,Equipements divers,Trappe de visite simple baignoire (y/c toutes sujétions),m²,simple,Pose matériaux neufs,6.3
Plomberie,Equipements divers,Trappe de visite simple baignoire (y/c toutes sujétions),m²,simple,Pose + fourniture,87.56
Plomberie,Equipements divers,Trappe de visite simple baignoire (y/c toutes sujétions),m²,simple,Dépose + fourniture + pose,91.9
Plomberie,Equipements divers,Evier,U,simple,Dépose matériaux sinistrés,1.02
Plomberie,Equipements divers,Evier,U,simple,Fourniture matériaux neufs,91.69
Plomberie,Equipements divers,Evier,U,simple,Pose matériaux neufs,7.08
Plomberie,Equipements divers,Evier,U,simple,Pose + fourniture,98.77
Plomberie,Equipements divers,Evier,U,simple,Dépose + fourniture + pose,99.79
Plomberie,Equipements divers,Robinet/mitigeur évier,U,simple,Dépose matériaux sinistrés,1.26
Plomberie,Equipements divers,Robinet/mitigeur évier,U,simple,Fourniture matériaux neufs,34.29
Plomberie,Equipements divers,Robinet/mitigeur évier,U,simple,Pose matériaux neufs,0.77
Plomberie,Equipements divers,Robinet/mitigeur évier,U,simple,Pose + fourniture,35.06
Plomberie,Equipements divers,Robinet/mitigeur évier,U,simple,Dépose + fourniture + pose,36.32
Plomberie,Equipements divers,Robinetterie,U,simple,Dépose matériaux sinistrés,2.22
Plomberie,Equipements divers,Robinetterie,U,simple,Fourniture matériaux neufs,19.1
Plomberie,Equipements divers,Robinetterie,U,simple,Pose matériaux neufs,1.25
Plomberie,Equipements divers,Robinetterie,U,simple,Pose + fourniture,20.34
Plomberie,Equipements divers,Robinetterie,U,simple,Dépose + fourniture + pose,22.56
Plomberie,Equipements divers,Siphon évier,U,simple,Dépose matériaux sinistrés,0.47
Plomberie,Equipements divers,Siphon évier,U,simple,Fourniture matériaux neufs,22.75
Plomberie,Equipements divers,Siphon évier,U,simple,Pose matériaux neufs,1.68
Plomberie,Equipements divers,Siphon évier,U,simple,Pose + fourniture,24.43
Plomberie,Equipements divers,Siphon évier,U,simple,Dépose + fourniture + pose,24.91
Plomberie,Equipements divers,Fourniture siphon évier,U,simple,Dépose matériaux sinistrés,0.47
Plomberie,Equipements divers,Fourniture siphon évier,U,simple,Fourniture matériaux neufs,22.75
Plomberie,Equipements divers,Fourniture siphon évier,U,simple,Pose matériaux neufs,1.68
Plomberie,Equipements divers,Fourniture siphon évier,U,simple,Pose + fourniture,24.43
Plomberie,Equipements divers,Fourniture siphon évier,U,simple,Dépose + fourniture + pose,24.91
Plomberie,Equipements divers,Raccord flexible,ml,simple,Dépose matériaux sinistrés,0.03
Plomberie,Equipements divers,Raccord flexible,ml,simple,Fourniture matériaux neufs,0.53
Plomberie,Equipements divers,Raccord flexible,ml,simple,Pose matériaux neufs,0.6
Plomberie,Equipements divers,Raccord flexible,ml,simple,Pose + fourniture,1.13
Plomberie,Equipements divers,Raccord flexible,ml,simple,Dépose + fourniture + pose,1.15
Plomberie,Equipements divers,Lavabo colonne,U,simple,Dépose matériaux sinistrés,0.34
Plomberie,Equipements divers,Lavabo colonne,U,simple,Fourniture matériaux neufs,63.22
Plomberie,Equipements divers,Lavabo colonne,U,simple,Pose matériaux neufs,11.4
Plomberie,Equipements divers,Lavabo colonne,U,simple,Pose + fourniture,74.62
Plomberie,Equipements divers,Lavabo colonne,U,simple,Dépose + fourniture + pose,74.97
Plomberie,Equipements divers,Vasque,U,simple,Dépose matériaux sinistrés,0.95
Plomberie,Equipements divers,Vasque,U,simple,Fourniture matériaux neufs,17.58
Plomberie,Equipements divers,Vasque,U,simple,Pose matériaux neufs,20.87
Plomberie,Equipements divers,Vasque,U,simple,Pose + fourniture,38.45
Plomberie,Equipements divers,Vasque,U,simple,Dépose + fourniture + pose,39.41
Plomberie,Equipements divers,Robinet/mitigeur lavabo,U,simple,Dépose matériaux sinistrés,1.26
Plomberie,Equipements divers,Robinet/mitigeur lavabo,U,simple,Fourniture matériaux neufs,34.29
Plomberie,Equipements divers,Robinet/mitigeur lavabo,U,simple,Pose matériaux neufs,0.77
Plomberie,Equipements divers,Robinet/mitigeur lavabo,U,simple,Pose + fourniture,35.06
Plomberie,Equipements divers,Robinet/mitigeur lavabo,U,simple,Dépose + fourniture + pose,36.32
Plomberie,Equipements divers,Lavabo,U,simple,Dépose matériaux sinistrés,0.34
Plomberie,Equipements divers,Lavabo,U,simple,Fourniture matériaux neufs,63.22
Plomberie,Equipements divers,Lavabo,U,simple,Pose matériaux neufs,11.4
Plomberie,Equipements divers,Lavabo,U,simple,Pose + fourniture,74.62
Plomberie,Equipements divers,Lavabo,U,simple,Dépose + fourniture + pose,74.97
Plomberie,Equipements divers,Robinet/mitigeur,U,simple,Dépose matériaux sinistrés,1.26
Plomberie,Equipements divers,Robinet/mitigeur,U,simple,Fourniture matériaux neufs,34.29
Plomberie,Equipements divers,Robinet/mitigeur,U,simple,Pose matériaux neufs,0.77
Plomberie,Equipements divers,Robinet/mitigeur,U,simple,Pose + fourniture,35.06
Plomberie,Equipements divers,Robinet/mitigeur,U,simple,Dépose + fourniture + pose,36.32
Plomberie,Equipements divers,Siphon lavabo,U,simple,Dépose matériaux sinistrés,0.47
Plomberie,Equipements divers,Siphon lavabo,U,simple,Fourniture matériaux neufs,22.75
Plomberie,Equipements divers,Siphon lavabo,U,simple,Pose matériaux neufs,1.68
Plomberie,Equipements divers,Siphon lavabo,U,simple,Pose + fourniture,24.43
Plomberie,Equipements divers,Siphon lavabo,U,simple,Dépose + fourniture + pose,24.91
Plomberie,Equipements divers,Raccord flexible,ml,simple,Dépose matériaux sinistrés,0.03
Plomberie,Equipements divers,Raccord flexible,ml,simple,Fourniture matériaux neufs,0.53
Plomberie,Equipements divers,Raccord flexible,ml,simple,Pose matériaux neufs,0.6
Plomberie,Equipements divers,Raccord flexible,ml,simple,Pose + fourniture,1.13
Plomberie,Equipements divers,Raccord flexible,ml,simple,Dépose + fourniture + pose,1.15
Plomberie,Equipements divers,Bloc WC,U,simple,Dépose matériaux sinistrés,1.49
Plomberie,Equipements divers,Bloc WC,U,simple,Fourniture matériaux neufs,128.43
Plomberie,Equipements divers,Bloc WC,U,simple,Pose matériaux neufs,13.15
Plomberie,Equipements divers,Bloc WC,U,simple,Pose + fourniture,141.57
Plomberie,Equipements divers,Bloc WC,U,simple,Dépose + fourniture + pose,143.06
Plomberie,Equipements divers,Mécanisme de WC,U,simple,Dépose matériaux sinistrés,4.56
Plomberie,Equipements divers,Mécanisme de WC,U,simple,Fourniture matériaux neufs,80.56
Plomberie,Equipements divers,Mécanisme de WC,U,simple,Pose matériaux neufs,180.5
Plomberie,Equipements divers,Mécanisme de WC,U,simple,Pose + fourniture,261.06
Plomberie,Equipements divers,Mécanisme de WC,U,simple,Dépose + fourniture + pose,265.62
Plomberie,Equipements divers,Raccordement WC,ml,simple,Dépose matériaux sinistrés,0.81
Plomberie,Equipements divers,Raccordement WC,ml,simple,Fourniture matériaux neufs,28.97
Plomberie,Equipements divers,Raccordement WC,ml,simple,Pose matériaux neufs,2.22
Plomberie,Equipements divers,Raccordement WC,ml,simple,Pose + fourniture,31.19
Plomberie,Equipements divers,Raccordement WC,ml,simple,Dépose + fourniture + pose,32.0
Plomberie,Equipements divers,Bidet,U,simple,Dépose matériaux sinistrés,2.56
Plomberie,Equipements divers,Bidet,U,simple,Fourniture matériaux neufs,82.32
Plomberie,Equipements divers,Bidet,U,simple,Pose matériaux neufs,12.65
Plomberie,Equipements divers,Bidet,U,simple,Pose + fourniture,94.97
Plomberie,Equipements divers,Bidet,U,simple,Dépose + fourniture + pose,97.53
Plomberie,Equipements divers,Alimentation cuivre 12/14 (y/c toutes sujétions),ml,simple,Dépose matériaux sinistrés,0.09
Plomberie,Equipements divers,Alimentation cuivre 12/14 (y/c toutes sujétions),ml,simple,Fourniture matériaux neufs,31.19
Plomberie,Equipements divers,Alimentation cuivre 12/14 (y/c toutes sujétions),ml,simple,Pose matériaux neufs,0.18
Plomberie,Equipements divers,Alimentation cuivre 12/14 (y/c toutes sujétions),ml,simple,Pose + fourniture,31.37
Plomberie,Equipements divers,Alimentation cuivre 12/14 (y/c toutes sujétions),ml,simple,Dépose + fourniture + pose,31.46
Plomberie,Equipements divers,Alimentation cuivre 16/18 (y/c toutes sujétions),ml,simple,Dépose matériaux sinistrés,0.09
Plomberie,Equipements divers,Alimentation cuivre 16/18 (y/c toutes sujétions),ml,simple,Fourniture matériaux neufs,31.19
Plomberie,Equipements divers,Alimentation cuivre 16/18 (y/c toutes sujétions),ml,simple,Pose matériaux neufs,0.18
Plomberie,Equipements divers,Alimentation cuivre 16/18 (y/c toutes sujétions),ml,simple,Pose + fourniture,31.37
Plomberie,Equipements divers,Alimentation cuivre 16/18 (y/c toutes sujétions),ml,simple,Dépose + fourniture + pose,31.46
Plomberie,Equipements divers,Alimentation cuivre 20/22 (y/c toutes sujétions),ml,simple,Dépose matériaux sinistrés,0.09
Plomberie,Equipements divers,Alimentation cuivre 20/22 (y/c toutes sujétions),ml,simple,Fourniture matériaux neufs,31.19
Plomberie,Equipements divers,Alimentation cuivre 20/22 (y/c toutes sujétions),ml,simple,Pose matériaux neufs,0.18
Plomberie,Equipements divers,Alimentation cuivre 20/22 (y/c toutes sujétions),ml,simple,Pose + fourniture,31.37
Plomberie,Equipements divers,Alimentation cuivre 20/22 (y/c toutes sujétions),ml,simple,Dépose + fourniture + pose,31.46
Plomberie,Equipements divers,Siphon,U,simple,Dépose matériaux sinistrés,0.31
Plomberie,Equipements divers,Siphon,U,simple,Fourniture matériaux neufs,14.79
Plomberie,Equipements divers,Siphon,U,simple,Pose matériaux neufs,1.09
Plomberie,Equipements divers,Siphon,U,simple,Pose + fourniture,15.88
Plomberie,Equipements divers,Siphon,U,simple,Dépose + fourniture + pose,16.19
Plomberie,Equipements divers,Alimentation PER,ml,simple,Dépose matériaux sinistrés,0.27
Plomberie,Equipements divers,Alimentation PER,ml,simple,Fourniture matériaux neufs,2.75
Plomberie,Equipements divers,Alimentation PER,ml,simple,Pose matériaux neufs,0.41
Plomberie,Equipements divers,Alimentation PER,ml,simple,Pose + fourniture,3.16
Plomberie,Equipements divers,Alimentation PER,ml,simple,Dépose + fourniture + pose,3.43
Plomberie,Equipements divers,Evacuation PVC DN 32 (y/c toutes sujétions),ml,simple,Dépose matériaux sinistrés,0.09
Plomberie,Equipements divers,Evacuation PVC DN 32 (y/c toutes sujétions),ml,simple,Fourniture matériaux neufs,1.05
Plomberie,Equipements divers,Evacuation PVC DN 32 (y/c toutes sujétions),ml,simple,Pose matériaux neufs,0.21
Plomberie,Equipements divers,Evacuation PVC DN 32 (y/c toutes sujétions),ml,simple,Pose + fourniture,1.25
Plomberie,Equipements divers,Evacuation PVC DN 32 (y/c toutes sujétions),ml,simple,Dépose + fourniture + pose,1.34
Plomberie,Equipements divers,Evacuation PVC DN 40 (y/c toutes sujétions),ml,simple,Dépose matériaux sinistrés,0.13
Plomberie,Equipements divers,Evacuation PVC DN 40 (y/c toutes sujétions),ml,simple,Fourniture matériaux neufs,1.42
Plomberie,Equipements divers,Evacuation PVC DN 40 (y/c toutes sujétions),ml,simple,Pose matériaux neufs,0.34
Plomberie,Equipements divers,Evacuation PVC DN 40 (y/c toutes sujétions),ml,simple,Pose + fourniture,1.76
Plomberie,Equipements divers,Evacuation PVC DN 40 (y/c toutes sujétions),ml,simple,Dépose + fourniture + pose,1.89
Plomberie,Equipements divers,Evacuation PVC DN 50 (y/c toutes sujétions),ml,simple,Dépose matériaux sinistrés,0.17
Plomberie,Equipements divers,Evacuation PVC DN 50 (y/c toutes sujétions),ml,simple,Fourniture matériaux neufs,1.78
Plomberie,Equipements divers,Evacuation PVC DN 50 (y/c toutes sujétions),ml,simple,Pose matériaux neufs,0.44
Plomberie,Equipements divers,Evacuation PVC DN 50 (y/c toutes sujétions),ml,simple,Pose + fourniture,2.22
Plomberie,Equipements divers,Evacuation PVC DN 50 (y/c toutes sujétions),ml,simple,Dépose + fourniture + pose,2.39
Plomberie,Equipements divers,Evacuation PVC DN100 (y/c toutes sujétions),ml,simple,Dépose matériaux sinistrés,0.62
Plomberie,Equipements divers,Evacuation PVC DN100 (y/c toutes sujétions),ml,simple,Fourniture matériaux neufs,6.08
Plomberie,Equipements divers,Evacuation PVC DN100 (y/c toutes sujétions),ml,simple,Pose matériaux neufs,1.57
Plomberie,Equipements divers,Evacuation PVC DN100 (y/c toutes sujétions),ml,simple,Pose + fourniture,7.65
Plomberie,Equipements divers,Evacuation PVC DN100 (y/c toutes sujétions),ml,simple,Dépose + fourniture + pose,8.27
Plomberie,Equipements divers,PER (y/c toutes sujétions),ml,simple,Dépose matériaux sinistrés,0.06
Plomberie,Equipements divers,PER (y/c toutes sujétions),ml,simple,Fourniture matériaux neufs,1.12
Plomberie,Equipements divers,PER (y/c toutes sujétions),ml,simple,Pose matériaux neufs,0.15
Plomberie,Equipements divers,PER (y/c toutes sujétions),ml,simple,Pose + fourniture,1.27
Plomberie,Equipements divers,PER (y/c toutes sujétions),ml,simple,Dépose + fourniture + pose,1.33
Plomberie,Equipements divers,Vanne d'arrêt (y/c fourniture),U,simple,Dépose matériaux sinistrés,1.02
Plomberie,Equipements divers,Vanne d'arrêt (y/c fourniture),U,simple,Fourniture matériaux neufs,45.27
Plomberie,Equipements divers,Vanne d'arrêt (y/c fourniture),U,simple,Pose matériaux neufs,3.39
Plomberie,Equipements divers,Vanne d'arrêt (y/c fourniture),U,simple,Pose + fourniture,48.66
Plomberie,Equipements divers,Vanne d'arrêt (y/c fourniture),U,simple,Dépose + fourniture + pose,49.68
Plomberie,Equipements divers,Flexible d'alimentation machine,ml,simple,Dépose matériaux sinistrés,0.27
Plomberie,Equipements divers,Flexible d'alimentation machine,ml,simple,Fourniture matériaux neufs,2.75
Plomberie,Equipements divers,Flexible d'alimentation machine,ml,simple,Pose matériaux neufs,0.41
Plomberie,Equipements divers,Flexible d'alimentation machine,ml,simple,Pose + fourniture,3.16
Plomberie,Equipements divers,Flexible d'alimentation machine,ml,simple,Dépose + fourniture + pose,3.43
Plomberie,Equipements divers,Fexible d'évacuation machine,ml,simple,Dépose matériaux sinistrés,0.27
Plomberie,Equipements divers,Fexible d'évacuation machine,ml,simple,Fourniture matériaux neufs,2.75
Plomberie,Equipements divers,Fexible d'évacuation machine,ml,simple,Pose matériaux neufs,0.41
Plomberie,Equipements divers,Fexible d'évacuation machine,ml,simple,Pose + fourniture,3.16
Plomberie,Equipements divers,Fexible d'évacuation machine,ml,simple,Dépose + fourniture + pose,3.43
Plomberie,Equipements divers,Forfait minimum travaux de plomberie,forfait,simple,Dépose matériaux sinistrés,4.41
Plomberie,Equipements divers,Forfait minimum travaux de plomberie,forfait,simple,Fourniture matériaux neufs,29.81
Plomberie,Equipements divers,Forfait minimum travaux de plomberie,forfait,simple,Pose matériaux neufs,4.03
Plomberie,Equipements divers,Forfait minimum travaux de plomberie,forfait,simple,Pose + fourniture,30.41
